"id.name","max_dist_km","mean_max_dist","sd_max_dist","min_max_dist","max_max_dist"
"317_07_sequence2",66.0334255265984,17.3950017740097,27.2737189651668,2.99154900364159,66.0334255265984
"318_07_sequence2",2.99154900364159,17.3950017740097,27.2737189651668,2.99154900364159,66.0334255265984
"320_07_sequence2",8.39384174382937,17.3950017740097,27.2737189651668,2.99154900364159,66.0334255265984
"321_07_sequence2",5.97679944064234,17.3950017740097,27.2737189651668,2.99154900364159,66.0334255265984
"344_09_sequence2",3.57939315533665,17.3950017740097,27.2737189651668,2.99154900364159,66.0334255265984
