"id.name","max_dist_km","mean_max_dist","sd_max_dist","min_max_dist","max_max_dist"
"317_07_sequence1",73.9265806130559,70.8849367830862,8.62592876637149,61.859142964604,84.1928341216144
"318_07_sequence1",84.1928341216144,70.8849367830862,8.62592876637149,61.859142964604,84.1928341216144
"320_07_sequence1",61.859142964604,70.8849367830862,8.62592876637149,61.859142964604,84.1928341216144
"321_07_sequence1",68.4460242463972,70.8849367830862,8.62592876637149,61.859142964604,84.1928341216144
"344_09_sequence1",66.0001019697592,70.8849367830862,8.62592876637149,61.859142964604,84.1928341216144
